Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1963,1963,Head,250,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1963,1963,Head,12,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1963,1963,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1963,1963,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1963,1963,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1963,1963,Head,165,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1963,1963,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1963,1963,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1963,1963,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1963,1963,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1963,1963,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1963,1963,Head,82,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,1963,1963,Head,12,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1963,1963,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1963,1963,Head,2300,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1963,1963,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1963,1963,Head,118,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1963,1963,Head,45176,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1964,1964,Head,4000,F,FAO estimate
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1964,1964,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1964,1964,Head,,M,Data not available
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1964,1964,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1964,1964,Head,1828,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1964,1964,Head,5375,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1964,1964,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1964,1964,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1964,1964,Head,2,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1964,1964,Head,6,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1964,1964,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1964,1964,Head,110,F,FAO estimate
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,1964,1964,Head,450,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,1964,1964,Head,51,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,1964,1964,Head,36,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,1964,1964,Head,60,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,1964,1964,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,1964,1964,Head,370,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,1964,1964,Head,137,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,1964,1964,Head,581,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,1964,1964,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,1964,1964,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1964,1964,Head,2500,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1964,1964,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1964,1964,Head,100,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1964,1964,Head,20336,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1964,1964,Head,98,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1964,1964,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1964,1964,Head,21724,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1964,1964,Head,70,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1964,1964,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1964,1964,Head,9782,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1964,1964,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1964,1964,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1964,1964,Head,166050,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1964,1964,Head,4312,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1964,1964,Head,3960,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1964,1964,Head,134,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1964,1964,Head,117000,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1964,1964,Head,166,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1964,1964,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1964,1964,Head,113021,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1964,1964,Head,4900,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1964,1964,Head,100,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1964,1964,Head,4152,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1964,1964,Head,12171,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1964,1964,Head,474,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1964,1964,Head,14940,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1964,1964,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1964,1964,Head,49539,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1964,1964,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,1964,1964,Head,216,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,1964,1964,Head,547,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,1964,1964,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1964,1964,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1964,1964,Head,70,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1964,1964,Head,177,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1964,1964,Head,7,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1964,1964,Head,7,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1964,1964,Head,220,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1964,1964,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1964,1964,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1964,1964,Head,,M,Data not available
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1964,1964,Head,20,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,1964,1964,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1964,1964,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,1964,1964,Head,24416,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,1964,1964,Head,3640,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,1964,1964,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,1964,1964,Head,4300,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,1964,1964,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,1965,1965,Head,0,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,1965,1965,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,1965,1965,Head,216,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,1965,1965,Head,169,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,1965,1965,Head,660,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,1965,1965,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,1965,1965,Head,102,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,1965,1965,Head,734,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,1965,1965,Head,31,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,1965,1965,Head,226,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,1965,1965,Head,230,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,1965,1965,Head,18,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,1965,1965,Head,248,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,1965,1965,Head,0,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,1965,1965,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,1965,1965,Head,37,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,1965,1965,Head,1092,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,1965,1965,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,1965,1965,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",1965,1965,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,1965,1965,Head,3000,F,FAO estimate
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,1965,1965,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,1965,1965,Head,66550,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,1965,1965,Head,37,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,1965,1965,Head,11650,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,1965,1965,Head,890,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,1965,1965,Head,2172,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,1965,1965,Head,7536,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,1965,1965,Head,100,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,1965,1965,Head,5253,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,1965,1965,Head,101571,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,1965,1965,Head,211,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,1965,1965,Head,157000,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,1965,1965,Head,20,*,Unofficial figure
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,1965,1965,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,1965,1965,Head,8194,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,1965,1965,Head,102993,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,1965,1965,Head,0,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,1965,1965,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,1965,1965,Head,18604,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,1965,1965,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,1965,1965,Head,30,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,1965,1965,Head,1746,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,1965,1965,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,1965,1965,Head,63,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,1965,1965,Head,5814,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,1965,1965,Head,630,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,1965,1965,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,1965,1965,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,1965,1965,Head,,M,Data not available
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,1965,1965,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,1965,1965,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,1965,1965,Head,0,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,1965,1965,Head,0,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,1965,1965,Head,0,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,1965,1965,Head,60,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,1965,1965,Head,5,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,1965,1965,Head,20,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,1965,1965,Head,2,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,1965,1965,Head,37,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1965,1965,Head,689,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,1965,1965,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,1965,1965,Head,,M,Data not available
