Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2007,2007,Head,144,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2008,2008,Head,103,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2009,2009,Head,102,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2010,2010,Head,168,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2011,2011,Head,128,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2012,2012,Head,95,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1096,Horses,2013,2013,Head,76,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,1991,1991,Head,367,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,1992,1992,Head,2780,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,1993,1993,Head,964,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,1998,1998,Head,68,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,1999,1999,Head,188,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2001,2001,Head,539,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2002,2002,Head,582,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2003,2003,Head,182,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2004,2004,Head,313,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2005,2005,Head,248,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2007,2007,Head,993,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2008,2008,Head,838,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2009,2009,Head,816,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2010,2010,Head,676,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2011,2011,Head,4219,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2012,2012,Head,1766,*,Unofficial figure
TM,Detailed trade matrix,9,Argentina,21,Brazil,5608,Import Quantity,1034,Pigs,2013,2013,Head,3288,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,1034,Pigs,1987,1987,Head,13,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1986,1986,Head,7,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1987,1987,Head,5,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1988,1988,Head,206,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1989,1989,Head,115,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1991,1991,Head,21,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1992,1992,Head,10,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,1994,1994,Head,1,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,2011,2011,Head,69,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,2012,2012,Head,1,,Official data
TM,Detailed trade matrix,9,Argentina,21,Brazil,5908,Export Quantity,976,Sheep,2013,2013,Head,48,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1157,"Camelids, other",2012,2012,Head,35,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1992,1992,Head,570,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1993,1993,Head,889,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1994,1994,Head,2086,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1995,1995,Head,1018,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1996,1996,Head,594,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1997,1997,Head,705,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1998,1998,Head,870,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,1999,1999,Head,657,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,2000,2000,Head,64,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,2001,2001,Head,1874,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,2003,2003,Head,8,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,2011,2011,Head,90,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,2012,2012,Head,135,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,866,Cattle,2013,2013,Head,186,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,866,Cattle,1998,1998,Head,116,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1986,1986,Head,11,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1987,1987,Head,7,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1988,1988,Head,5,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1990,1990,Head,24,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1991,1991,Head,24,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1992,1992,Head,14,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1994,1994,Head,12,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1995,1995,Head,6,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1996,1996,Head,38,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1997,1997,Head,11,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1998,1998,Head,8,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,1999,1999,Head,28,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2000,2000,Head,29,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2001,2001,Head,10,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2002,2002,Head,47,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2003,2003,Head,53,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2004,2004,Head,54,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2005,2005,Head,114,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2006,2006,Head,85,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2007,2007,Head,68,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2008,2008,Head,83,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2009,2009,Head,72,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2010,2010,Head,50,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2011,2011,Head,54,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2012,2012,Head,32,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1096,Horses,2013,2013,Head,15,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1986,1986,Head,126,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1987,1987,Head,278,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1988,1988,Head,116,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1989,1989,Head,189,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1990,1990,Head,160,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1991,1991,Head,130,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1992,1992,Head,4145,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1993,1993,Head,93,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1994,1994,Head,71,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1995,1995,Head,298,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1996,1996,Head,146,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1997,1997,Head,192,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,1998,1998,Head,195,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2000,2000,Head,91,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2001,2001,Head,79,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2002,2002,Head,149,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2003,2003,Head,49,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2004,2004,Head,78,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2005,2005,Head,53,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2006,2006,Head,56,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2007,2007,Head,64,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2008,2008,Head,48,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2009,2009,Head,85,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2010,2010,Head,62,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2011,2011,Head,142,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2012,2012,Head,92,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,1096,Horses,2013,2013,Head,169,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1991,1991,Head,72,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1992,1992,Head,874,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1993,1993,Head,64,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1994,1994,Head,1436,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1995,1995,Head,1820,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1996,1996,Head,1785,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1997,1997,Head,148,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1998,1998,Head,1400,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,1999,1999,Head,2785,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,2000,2000,Head,8,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,1034,Pigs,2001,2001,Head,332,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1986,1986,Head,22002,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1987,1987,Head,9000,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1988,1988,Head,30008,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1990,1990,Head,32050,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1991,1991,Head,20324,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1992,1992,Head,19315,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1994,1994,Head,27335,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1995,1995,Head,31649,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1996,1996,Head,31573,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1997,1997,Head,51289,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1998,1998,Head,2583,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,1999,1999,Head,6329,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,2000,2000,Head,2124,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,2004,2004,Head,96,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5608,Import Quantity,976,Sheep,2005,2005,Head,3700,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1986,1986,Head,72,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1989,1989,Head,2,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1990,1990,Head,217,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1991,1991,Head,2482,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1992,1992,Head,3454,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1993,1993,Head,2453,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1994,1994,Head,555,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1995,1995,Head,61,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1996,1996,Head,34,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1997,1997,Head,2,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,1998,1998,Head,4,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,2002,2002,Head,3800,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,2003,2003,Head,10695,,Official data
TM,Detailed trade matrix,9,Argentina,40,Chile,5908,Export Quantity,976,Sheep,2010,2010,Head,4560,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,866,Cattle,2009,2009,Head,263,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,866,Cattle,2010,2010,Head,42,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5608,Import Quantity,1096,Horses,2011,2011,Head,1,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1987,1987,Head,10,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1988,1988,Head,65,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1989,1989,Head,67,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1990,1990,Head,99,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1991,1991,Head,83,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1992,1992,Head,132,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1993,1993,Head,271,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1994,1994,Head,216,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1995,1995,Head,213,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1996,1996,Head,54,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1997,1997,Head,813,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,1998,1998,Head,688,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2000,2000,Head,8,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2001,2001,Head,23,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2002,2002,Head,43,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2003,2003,Head,105,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2004,2004,Head,119,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2005,2005,Head,213,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2006,2006,Head,216,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2007,2007,Head,129,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2008,2008,Head,788,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2009,2009,Head,1008,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2010,2010,Head,592,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2011,2011,Head,204,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2012,2012,Head,148,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5908,Export Quantity,1096,Horses,2013,2013,Head,142,,Official data
TM,Detailed trade matrix,9,Argentina,44,Colombia,5608,Import Quantity,976,Sheep,1988,1988,Head,2458,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1986,1986,Head,20,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1988,1988,Head,28,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1989,1989,Head,13,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1991,1991,Head,6,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1992,1992,Head,38,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1994,1994,Head,46,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1995,1995,Head,43,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1996,1996,Head,58,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1997,1997,Head,80,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,1998,1998,Head,34,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2000,2000,Head,36,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2001,2001,Head,39,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2002,2002,Head,129,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2003,2003,Head,149,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2004,2004,Head,40,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2005,2005,Head,172,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2006,2006,Head,49,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2007,2007,Head,17,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2008,2008,Head,43,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2009,2009,Head,67,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2010,2010,Head,35,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2011,2011,Head,85,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2012,2012,Head,39,,Official data
TM,Detailed trade matrix,9,Argentina,58,Ecuador,5908,Export Quantity,1096,Horses,2013,2013,Head,31,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1986,1986,Head,6,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1988,1988,Head,4,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1990,1990,Head,6,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1991,1991,Head,2,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1992,1992,Head,140,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1995,1995,Head,110,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1996,1996,Head,31,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1997,1997,Head,357,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1998,1998,Head,1291,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,1999,1999,Head,15,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5608,Import Quantity,866,Cattle,2010,2010,Head,12,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1986,1986,Head,421,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1987,1987,Head,34,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1988,1988,Head,10,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1989,1989,Head,6,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1990,1990,Head,95,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1991,1991,Head,214,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1992,1992,Head,804,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1993,1993,Head,4931,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1994,1994,Head,322374,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1995,1995,Head,251530,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1996,1996,Head,102168,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1997,1997,Head,85240,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,1998,1998,Head,917,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2004,2004,Head,1429,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2005,2005,Head,151,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2006,2006,Head,142,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2007,2007,Head,439,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2008,2008,Head,1318,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2009,2009,Head,2026,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2010,2010,Head,647,,Official data
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2011,2011,Head,318,*,Unofficial figure
TM,Detailed trade matrix,9,Argentina,169,Paraguay,5908,Export Quantity,866,Cattle,2012,2012,Head,145,,Official data
