"from","to","distance","flow","year","popFrom","popTo","year.1"
"Brazil","Colombia",2751.42249501054,0,"2003",14556484,2000000,"2003"
"Chile","Colombia",4348.83354270014,0,"2003",3750000,2000000,"2003"
"Colombia","Colombia",0,0,"2003",2000000,2000000,"2003"
"Ecuador","Colombia",840.344466338468,0,"2003",1014321,2000000,"2003"
"Paraguay","Colombia",3415.921941428,0,"2003",442985,2000000,"2003"
"Peru","Colombia",1462.40463082501,0,"2003",14752243,2000000,"2003"
"Uruguay","Colombia",4461.84126189406,0,"2003",9975000,2000000,"2003"
"Venezuela","Colombia",840.85503052881,0,"2003",520225,2000000,"2003"
"Argentina","Ecuador",3999.3326249303,0,"2003",13829000,1014321,"2003"
"Bolivia","Ecuador",2272.50983152685,0,"2003",7723474,1014321,"2003"
"Brazil","Ecuador",2984.04262936217,0,"2003",14556484,1014321,"2003"
"Chile","Ecuador",3824.43442207705,0,"2003",3750000,1014321,"2003"
"Colombia","Ecuador",840.344466338468,0,"2003",2000000,1014321,"2003"
"Ecuador","Ecuador",0,0,"2003",1014321,1014321,"2003"
"Paraguay","Ecuador",3250.23740422779,0,"2003",442985,1014321,"2003"
"Peru","Ecuador",970.593580094301,0,"2003",14752243,1014321,"2003"
"Uruguay","Ecuador",4202.77606287468,0,"2003",9975000,1014321,"2003"
"Venezuela","Ecuador",1657.06351856764,0,"2003",520225,1014321,"2003"
"Argentina","Paraguay",1481.30586680423,0,"2003",13829000,442985,"2003"
"Bolivia","Paraguay",978.129744567879,0,"2003",7723474,442985,"2003"
"Brazil","Paraguay",1489.69662074046,0,"2003",14556484,442985,"2003"
"Chile","Paraguay",1812.53392353318,0,"2003",3750000,442985,"2003"
"Colombia","Paraguay",3415.921941428,0,"2003",2000000,442985,"2003"
"Ecuador","Paraguay",3250.23740422779,0,"2003",1014321,442985,"2003"
"Paraguay","Paraguay",0,0,"2003",442985,442985,"2003"
"Peru","Paraguay",2313.14659568562,0,"2003",14752243,442985,"2003"
"Uruguay","Paraguay",1086.56070082819,0,"2003",9975000,442985,"2003"
"Venezuela","Paraguay",3484.3757151894,0,"2003",520225,442985,"2003"
"Argentina","Peru",3042.91337969977,0,"2003",13829000,14752243,"2003"
"Bolivia","Peru",1346.81559926284,0,"2003",7723474,14752243,"2003"
"Brazil","Peru",2335.42519419623,0,"2003",14556484,14752243,"2003"
"Chile","Peru",2907.26314858048,4,"2003",3750000,14752243,"2003"
"Colombia","Peru",1462.40463082501,0,"2003",2000000,14752243,"2003"
"Ecuador","Peru",970.593580094301,0,"2003",1014321,14752243,"2003"
"Paraguay","Peru",2313.14659568562,0,"2003",442985,14752243,"2003"
"Peru","Peru",0,0,"2003",14752243,14752243,"2003"
"Uruguay","Peru",3235.55515495335,0,"2003",9975000,14752243,"2003"
"Venezuela","Peru",2027.07639181003,0,"2003",520225,14752243,"2003"
"Argentina","Uruguay",886.025785928525,3,"2003",13829000,9975000,"2003"
"Bolivia","Uruguay",1988.1166048493,0,"2003",7723474,9975000,"2003"
"Brazil","Uruguay",2459.62642648411,0,"2003",14556484,9975000,"2003"
"Chile","Uruguay",1425.34334919956,1,"2003",3750000,9975000,"2003"
"Colombia","Uruguay",4461.84126189406,0,"2003",2000000,9975000,"2003"
"Ecuador","Uruguay",4202.77606287468,0,"2003",1014321,9975000,"2003"
"Paraguay","Uruguay",1086.56070082819,0,"2003",442985,9975000,"2003"
"Peru","Uruguay",3235.55515495335,0,"2003",14752243,9975000,"2003"
"Uruguay","Uruguay",0,0,"2003",9975000,9975000,"2003"
"Venezuela","Uruguay",4569.68551328267,0,"2003",520225,9975000,"2003"
"Argentina","Venezuela",4709.22119899415,0,"2003",13829000,520225,"2003"
"Bolivia","Venezuela",2657.95864060761,0,"2003",7723474,520225,"2003"
"Brazil","Venezuela",2467.66256692768,0,"2003",14556484,520225,"2003"
"Chile","Venezuela",4731.36564349597,0,"2003",3750000,520225,"2003"
"Colombia","Venezuela",840.85503052881,0,"2003",2000000,520225,"2003"
"Ecuador","Venezuela",1657.06351856764,0,"2003",1014321,520225,"2003"
"Paraguay","Venezuela",3484.3757151894,0,"2003",442985,520225,"2003"
"Peru","Venezuela",2027.07639181003,0,"2003",14752243,520225,"2003"
"Uruguay","Venezuela",4569.68551328267,0,"2003",9975000,520225,"2003"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2003",520225,520225,"2003"
"Argentina","Argentina",0,0,"2004",15158000,15158000,"2004"
"Bolivia","Argentina",2056.02752105864,0,"2004",7843299,15158000,"2004"
"Brazil","Argentina",2970.62008811255,0,"2004",15057840,15158000,"2004"
"Chile","Argentina",549.236062178285,96,"2004",3680000,15158000,"2004"
"Colombia","Argentina",4428.06221883752,0,"2004",1900000,15158000,"2004"
"Ecuador","Argentina",3999.3326249303,0,"2004",1046737,15158000,"2004"
"Paraguay","Argentina",1481.30586680423,0,"2004",524524,15158000,"2004"
"Peru","Argentina",3042.91337969977,0,"2004",14734817,15158000,"2004"
"Uruguay","Argentina",886.025785928525,244,"2004",9766000,15158000,"2004"
"Venezuela","Argentina",4709.22119899415,0,"2004",528190,15158000,"2004"
"Argentina","Bolivia",2056.02752105864,0,"2004",15158000,7843299,"2004"
"Bolivia","Bolivia",0,0,"2004",7843299,7843299,"2004"
"Brazil","Bolivia",1406.69570016608,0,"2004",15057840,7843299,"2004"
"Chile","Bolivia",2150.12404536596,0,"2004",3680000,7843299,"2004"
"Colombia","Bolivia",2474.21126193179,0,"2004",1900000,7843299,"2004"
"Ecuador","Bolivia",2272.50983152685,0,"2004",1046737,7843299,"2004"
"Paraguay","Bolivia",978.129744567879,0,"2004",524524,7843299,"2004"
"Peru","Bolivia",1346.81559926284,0,"2004",14734817,7843299,"2004"
"Uruguay","Bolivia",1988.1166048493,0,"2004",9766000,7843299,"2004"
"Venezuela","Bolivia",2657.95864060761,0,"2004",528190,7843299,"2004"
"Argentina","Brazil",2970.62008811255,0,"2004",15158000,15057840,"2004"
"Bolivia","Brazil",1406.69570016608,0,"2004",7843299,15057840,"2004"
"Brazil","Brazil",9.50453877449036e-05,0,"2004",15057840,15057840,"2004"
"Chile","Brazil",3263.9546339556,8,"2004",3680000,15057840,"2004"
"Colombia","Brazil",2751.42249501054,0,"2004",1900000,15057840,"2004"
"Ecuador","Brazil",2984.04262936217,0,"2004",1046737,15057840,"2004"
"Paraguay","Brazil",1489.69662074046,0,"2004",524524,15057840,"2004"
"Peru","Brazil",2335.42519419623,0,"2004",14734817,15057840,"2004"
"Uruguay","Brazil",2459.62642648411,136,"2004",9766000,15057840,"2004"
"Venezuela","Brazil",2467.66256692768,0,"2004",528190,15057840,"2004"
"Argentina","Chile",549.236062178285,0,"2004",15158000,3680000,"2004"
"Bolivia","Chile",2150.12404536596,0,"2004",7843299,3680000,"2004"
"Brazil","Chile",3263.9546339556,0,"2004",15057840,3680000,"2004"
"Chile","Chile",0,0,"2004",3680000,3680000,"2004"
"Colombia","Chile",4348.83354270014,0,"2004",1900000,3680000,"2004"
"Ecuador","Chile",3824.43442207705,0,"2004",1046737,3680000,"2004"
"Paraguay","Chile",1812.53392353318,0,"2004",524524,3680000,"2004"
"Peru","Chile",2907.26314858048,0,"2004",14734817,3680000,"2004"
"Uruguay","Chile",1425.34334919956,0,"2004",9766000,3680000,"2004"
"Venezuela","Chile",4731.36564349597,0,"2004",528190,3680000,"2004"
"Argentina","Colombia",4428.06221883752,0,"2004",15158000,1900000,"2004"
"Bolivia","Colombia",2474.21126193179,0,"2004",7843299,1900000,"2004"
"Brazil","Colombia",2751.42249501054,0,"2004",15057840,1900000,"2004"
"Chile","Colombia",4348.83354270014,0,"2004",3680000,1900000,"2004"
"Colombia","Colombia",0,0,"2004",1900000,1900000,"2004"
"Ecuador","Colombia",840.344466338468,0,"2004",1046737,1900000,"2004"
"Paraguay","Colombia",3415.921941428,0,"2004",524524,1900000,"2004"
"Peru","Colombia",1462.40463082501,0,"2004",14734817,1900000,"2004"
"Uruguay","Colombia",4461.84126189406,0,"2004",9766000,1900000,"2004"
"Venezuela","Colombia",840.85503052881,0,"2004",528190,1900000,"2004"
"Argentina","Ecuador",3999.3326249303,0,"2004",15158000,1046737,"2004"
"Bolivia","Ecuador",2272.50983152685,0,"2004",7843299,1046737,"2004"
"Brazil","Ecuador",2984.04262936217,0,"2004",15057840,1046737,"2004"
"Chile","Ecuador",3824.43442207705,0,"2004",3680000,1046737,"2004"
"Colombia","Ecuador",840.344466338468,0,"2004",1900000,1046737,"2004"
"Ecuador","Ecuador",0,0,"2004",1046737,1046737,"2004"
"Paraguay","Ecuador",3250.23740422779,0,"2004",524524,1046737,"2004"
"Peru","Ecuador",970.593580094301,0,"2004",14734817,1046737,"2004"
"Uruguay","Ecuador",4202.77606287468,0,"2004",9766000,1046737,"2004"
"Venezuela","Ecuador",1657.06351856764,0,"2004",528190,1046737,"2004"
"Argentina","Paraguay",1481.30586680423,2,"2004",15158000,524524,"2004"
"Bolivia","Paraguay",978.129744567879,0,"2004",7843299,524524,"2004"
"Brazil","Paraguay",1489.69662074046,33,"2004",15057840,524524,"2004"
"Chile","Paraguay",1812.53392353318,0,"2004",3680000,524524,"2004"
"Colombia","Paraguay",3415.921941428,0,"2004",1900000,524524,"2004"
"Ecuador","Paraguay",3250.23740422779,0,"2004",1046737,524524,"2004"
"Paraguay","Paraguay",0,0,"2004",524524,524524,"2004"
"Peru","Paraguay",2313.14659568562,0,"2004",14734817,524524,"2004"
"Uruguay","Paraguay",1086.56070082819,8,"2004",9766000,524524,"2004"
"Venezuela","Paraguay",3484.3757151894,0,"2004",528190,524524,"2004"
"Argentina","Peru",3042.91337969977,0,"2004",15158000,14734817,"2004"
"Bolivia","Peru",1346.81559926284,0,"2004",7843299,14734817,"2004"
"Brazil","Peru",2335.42519419623,0,"2004",15057840,14734817,"2004"
"Chile","Peru",2907.26314858048,995,"2004",3680000,14734817,"2004"
"Colombia","Peru",1462.40463082501,0,"2004",1900000,14734817,"2004"
"Ecuador","Peru",970.593580094301,0,"2004",1046737,14734817,"2004"
"Paraguay","Peru",2313.14659568562,0,"2004",524524,14734817,"2004"
"Peru","Peru",0,0,"2004",14734817,14734817,"2004"
"Uruguay","Peru",3235.55515495335,0,"2004",9766000,14734817,"2004"
"Venezuela","Peru",2027.07639181003,0,"2004",528190,14734817,"2004"
"Argentina","Uruguay",886.025785928525,102,"2004",15158000,9766000,"2004"
"Bolivia","Uruguay",1988.1166048493,0,"2004",7843299,9766000,"2004"
"Brazil","Uruguay",2459.62642648411,0,"2004",15057840,9766000,"2004"
"Chile","Uruguay",1425.34334919956,0,"2004",3680000,9766000,"2004"
"Colombia","Uruguay",4461.84126189406,0,"2004",1900000,9766000,"2004"
"Ecuador","Uruguay",4202.77606287468,0,"2004",1046737,9766000,"2004"
"Paraguay","Uruguay",1086.56070082819,0,"2004",524524,9766000,"2004"
"Peru","Uruguay",3235.55515495335,0,"2004",14734817,9766000,"2004"
"Uruguay","Uruguay",0,0,"2004",9766000,9766000,"2004"
"Venezuela","Uruguay",4569.68551328267,0,"2004",528190,9766000,"2004"
"Argentina","Venezuela",4709.22119899415,0,"2004",15158000,528190,"2004"
"Bolivia","Venezuela",2657.95864060761,0,"2004",7843299,528190,"2004"
"Brazil","Venezuela",2467.66256692768,0,"2004",15057840,528190,"2004"
"Chile","Venezuela",4731.36564349597,0,"2004",3680000,528190,"2004"
"Colombia","Venezuela",840.85503052881,0,"2004",1900000,528190,"2004"
"Ecuador","Venezuela",1657.06351856764,0,"2004",1046737,528190,"2004"
"Paraguay","Venezuela",3484.3757151894,0,"2004",524524,528190,"2004"
"Peru","Venezuela",2027.07639181003,0,"2004",14734817,528190,"2004"
"Uruguay","Venezuela",4569.68551328267,0,"2004",9766000,528190,"2004"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2004",528190,528190,"2004"
"Argentina","Argentina",0,0,"2005",15497000,15497000,"2005"
"Bolivia","Argentina",2056.02752105864,0,"2005",7970641,15497000,"2005"
"Brazil","Argentina",2970.62008811255,0,"2005",15588041,15497000,"2005"
"Chile","Argentina",549.236062178285,3700,"2005",3400000,15497000,"2005"
"Colombia","Argentina",4428.06221883752,0,"2005",1850000,15497000,"2005"
"Ecuador","Argentina",3999.3326249303,0,"2005",1053129,15497000,"2005"
"Paraguay","Argentina",1481.30586680423,0,"2005",500000,15497000,"2005"
"Peru","Argentina",3042.91337969977,0,"2005",14822223,15497000,"2005"
"Uruguay","Argentina",886.025785928525,16,"2005",10847000,15497000,"2005"
"Venezuela","Argentina",4709.22119899415,0,"2005",525121,15497000,"2005"
"Argentina","Bolivia",2056.02752105864,0,"2005",15497000,7970641,"2005"
"Bolivia","Bolivia",0,0,"2005",7970641,7970641,"2005"
"Brazil","Bolivia",1406.69570016608,0,"2005",15588041,7970641,"2005"
"Chile","Bolivia",2150.12404536596,0,"2005",3400000,7970641,"2005"
"Colombia","Bolivia",2474.21126193179,0,"2005",1850000,7970641,"2005"
"Ecuador","Bolivia",2272.50983152685,0,"2005",1053129,7970641,"2005"
"Paraguay","Bolivia",978.129744567879,0,"2005",500000,7970641,"2005"
"Peru","Bolivia",1346.81559926284,0,"2005",14822223,7970641,"2005"
"Uruguay","Bolivia",1988.1166048493,0,"2005",10847000,7970641,"2005"
"Venezuela","Bolivia",2657.95864060761,0,"2005",525121,7970641,"2005"
"Argentina","Brazil",2970.62008811255,0,"2005",15497000,15588041,"2005"
"Bolivia","Brazil",1406.69570016608,0,"2005",7970641,15588041,"2005"
"Brazil","Brazil",9.50453877449036e-05,0,"2005",15588041,15588041,"2005"
"Chile","Brazil",3263.9546339556,0,"2005",3400000,15588041,"2005"
"Colombia","Brazil",2751.42249501054,0,"2005",1850000,15588041,"2005"
"Ecuador","Brazil",2984.04262936217,0,"2005",1053129,15588041,"2005"
"Paraguay","Brazil",1489.69662074046,0,"2005",500000,15588041,"2005"
"Peru","Brazil",2335.42519419623,0,"2005",14822223,15588041,"2005"
"Uruguay","Brazil",2459.62642648411,749,"2005",10847000,15588041,"2005"
"Venezuela","Brazil",2467.66256692768,0,"2005",525121,15588041,"2005"
"Argentina","Chile",549.236062178285,0,"2005",15497000,3400000,"2005"
"Bolivia","Chile",2150.12404536596,0,"2005",7970641,3400000,"2005"
"Brazil","Chile",3263.9546339556,0,"2005",15588041,3400000,"2005"
"Chile","Chile",0,0,"2005",3400000,3400000,"2005"
"Colombia","Chile",4348.83354270014,0,"2005",1850000,3400000,"2005"
"Ecuador","Chile",3824.43442207705,0,"2005",1053129,3400000,"2005"
"Paraguay","Chile",1812.53392353318,0,"2005",500000,3400000,"2005"
"Peru","Chile",2907.26314858048,0,"2005",14822223,3400000,"2005"
"Uruguay","Chile",1425.34334919956,0,"2005",10847000,3400000,"2005"
"Venezuela","Chile",4731.36564349597,2028,"2005",525121,3400000,"2005"
"Argentina","Colombia",4428.06221883752,0,"2005",15497000,1850000,"2005"
"Bolivia","Colombia",2474.21126193179,0,"2005",7970641,1850000,"2005"
"Brazil","Colombia",2751.42249501054,0,"2005",15588041,1850000,"2005"
"Chile","Colombia",4348.83354270014,0,"2005",3400000,1850000,"2005"
"Colombia","Colombia",0,0,"2005",1850000,1850000,"2005"
"Ecuador","Colombia",840.344466338468,0,"2005",1053129,1850000,"2005"
"Paraguay","Colombia",3415.921941428,0,"2005",500000,1850000,"2005"
"Peru","Colombia",1462.40463082501,0,"2005",14822223,1850000,"2005"
"Uruguay","Colombia",4461.84126189406,0,"2005",10847000,1850000,"2005"
"Venezuela","Colombia",840.85503052881,0,"2005",525121,1850000,"2005"
"Argentina","Ecuador",3999.3326249303,0,"2005",15497000,1053129,"2005"
"Bolivia","Ecuador",2272.50983152685,0,"2005",7970641,1053129,"2005"
"Brazil","Ecuador",2984.04262936217,0,"2005",15588041,1053129,"2005"
"Chile","Ecuador",3824.43442207705,4,"2005",3400000,1053129,"2005"
"Colombia","Ecuador",840.344466338468,0,"2005",1850000,1053129,"2005"
"Ecuador","Ecuador",0,0,"2005",1053129,1053129,"2005"
"Paraguay","Ecuador",3250.23740422779,0,"2005",500000,1053129,"2005"
"Peru","Ecuador",970.593580094301,0,"2005",14822223,1053129,"2005"
"Uruguay","Ecuador",4202.77606287468,0,"2005",10847000,1053129,"2005"
"Venezuela","Ecuador",1657.06351856764,0,"2005",525121,1053129,"2005"
"Argentina","Paraguay",1481.30586680423,0,"2005",15497000,500000,"2005"
"Bolivia","Paraguay",978.129744567879,0,"2005",7970641,500000,"2005"
"Brazil","Paraguay",1489.69662074046,0,"2005",15588041,500000,"2005"
"Chile","Paraguay",1812.53392353318,0,"2005",3400000,500000,"2005"
"Colombia","Paraguay",3415.921941428,0,"2005",1850000,500000,"2005"
"Ecuador","Paraguay",3250.23740422779,0,"2005",1053129,500000,"2005"
"Paraguay","Paraguay",0,0,"2005",500000,500000,"2005"
"Peru","Paraguay",2313.14659568562,0,"2005",14822223,500000,"2005"
"Uruguay","Paraguay",1086.56070082819,0,"2005",10847000,500000,"2005"
"Venezuela","Paraguay",3484.3757151894,0,"2005",525121,500000,"2005"
"Argentina","Peru",3042.91337969977,0,"2005",15497000,14822223,"2005"
"Bolivia","Peru",1346.81559926284,0,"2005",7970641,14822223,"2005"
"Brazil","Peru",2335.42519419623,0,"2005",15588041,14822223,"2005"
"Chile","Peru",2907.26314858048,0,"2005",3400000,14822223,"2005"
"Colombia","Peru",1462.40463082501,0,"2005",1850000,14822223,"2005"
"Ecuador","Peru",970.593580094301,0,"2005",1053129,14822223,"2005"
"Paraguay","Peru",2313.14659568562,0,"2005",500000,14822223,"2005"
"Peru","Peru",0,0,"2005",14822223,14822223,"2005"
"Uruguay","Peru",3235.55515495335,0,"2005",10847000,14822223,"2005"
"Venezuela","Peru",2027.07639181003,0,"2005",525121,14822223,"2005"
"Argentina","Uruguay",886.025785928525,0,"2005",15497000,10847000,"2005"
"Bolivia","Uruguay",1988.1166048493,0,"2005",7970641,10847000,"2005"
"Brazil","Uruguay",2459.62642648411,0,"2005",15588041,10847000,"2005"
"Chile","Uruguay",1425.34334919956,0,"2005",3400000,10847000,"2005"
"Colombia","Uruguay",4461.84126189406,0,"2005",1850000,10847000,"2005"
"Ecuador","Uruguay",4202.77606287468,0,"2005",1053129,10847000,"2005"
"Paraguay","Uruguay",1086.56070082819,0,"2005",500000,10847000,"2005"
"Peru","Uruguay",3235.55515495335,0,"2005",14822223,10847000,"2005"
"Uruguay","Uruguay",0,0,"2005",10847000,10847000,"2005"
"Venezuela","Uruguay",4569.68551328267,0,"2005",525121,10847000,"2005"
"Argentina","Venezuela",4709.22119899415,0,"2005",15497000,525121,"2005"
"Bolivia","Venezuela",2657.95864060761,0,"2005",7970641,525121,"2005"
"Brazil","Venezuela",2467.66256692768,0,"2005",15588041,525121,"2005"
"Chile","Venezuela",4731.36564349597,0,"2005",3400000,525121,"2005"
"Colombia","Venezuela",840.85503052881,0,"2005",1850000,525121,"2005"
"Ecuador","Venezuela",1657.06351856764,0,"2005",1053129,525121,"2005"
"Paraguay","Venezuela",3484.3757151894,0,"2005",500000,525121,"2005"
"Peru","Venezuela",2027.07639181003,0,"2005",14822223,525121,"2005"
"Uruguay","Venezuela",4569.68551328267,0,"2005",10847000,525121,"2005"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2005",525121,525121,"2005"
"Argentina","Argentina",0,0,"2006",15838000,15838000,"2006"
"Bolivia","Argentina",2056.02752105864,0,"2006",8112185,15838000,"2006"
"Brazil","Argentina",2970.62008811255,0,"2006",16019170,15838000,"2006"
"Chile","Argentina",549.236062178285,0,"2006",3400000,15838000,"2006"
"Colombia","Argentina",4428.06221883752,0,"2006",1800000,15838000,"2006"
"Ecuador","Argentina",3999.3326249303,0,"2006",973223,15838000,"2006"
"Paraguay","Argentina",1481.30586680423,0,"2006",460000,15838000,"2006"
"Peru","Argentina",3042.91337969977,0,"2006",14675300,15838000,"2006"
"Uruguay","Argentina",886.025785928525,30,"2006",11087000,15838000,"2006"
"Venezuela","Argentina",4709.22119899415,0,"2006",544432,15838000,"2006"
"Argentina","Bolivia",2056.02752105864,0,"2006",15838000,8112185,"2006"
"Bolivia","Bolivia",0,0,"2006",8112185,8112185,"2006"
"Brazil","Bolivia",1406.69570016608,0,"2006",16019170,8112185,"2006"
"Chile","Bolivia",2150.12404536596,0,"2006",3400000,8112185,"2006"
"Colombia","Bolivia",2474.21126193179,0,"2006",1800000,8112185,"2006"
"Ecuador","Bolivia",2272.50983152685,0,"2006",973223,8112185,"2006"
"Paraguay","Bolivia",978.129744567879,0,"2006",460000,8112185,"2006"
"Peru","Bolivia",1346.81559926284,104,"2006",14675300,8112185,"2006"
"Uruguay","Bolivia",1988.1166048493,0,"2006",11087000,8112185,"2006"
"Venezuela","Bolivia",2657.95864060761,0,"2006",544432,8112185,"2006"
"Argentina","Brazil",2970.62008811255,0,"2006",15838000,16019170,"2006"
"Bolivia","Brazil",1406.69570016608,0,"2006",8112185,16019170,"2006"
"Brazil","Brazil",9.50453877449036e-05,0,"2006",16019170,16019170,"2006"
"Chile","Brazil",3263.9546339556,0,"2006",3400000,16019170,"2006"
"Colombia","Brazil",2751.42249501054,0,"2006",1800000,16019170,"2006"
"Ecuador","Brazil",2984.04262936217,0,"2006",973223,16019170,"2006"
"Paraguay","Brazil",1489.69662074046,0,"2006",460000,16019170,"2006"
"Peru","Brazil",2335.42519419623,0,"2006",14675300,16019170,"2006"
"Uruguay","Brazil",2459.62642648411,778,"2006",11087000,16019170,"2006"
"Venezuela","Brazil",2467.66256692768,0,"2006",544432,16019170,"2006"
"Argentina","Chile",549.236062178285,0,"2006",15838000,3400000,"2006"
"Bolivia","Chile",2150.12404536596,0,"2006",8112185,3400000,"2006"
