"from","to","distance","flow","year","popFrom","popTo","year.1"
"Venezuela","Colombia",840.85503052881,0,"2007",16853524,26703160,"2007"
"Argentina","Ecuador",3999.3326249303,0,"2007",58722108,4727104,"2007"
"Bolivia","Ecuador",2272.50983152685,0,"2007",7586526,4727104,"2007"
"Brazil","Ecuador",2984.04262936217,0,"2007",199752016,4727104,"2007"
"Chile","Ecuador",3824.43442207705,0,"2007",3738547,4727104,"2007"
"Colombia","Ecuador",840.344466338468,24,"2007",26703160,4727104,"2007"
"Ecuador","Ecuador",0,0,"2007",4727104,4727104,"2007"
"Paraguay","Ecuador",3250.23740422779,0,"2007",10464001,4727104,"2007"
"Peru","Ecuador",970.593580094301,0,"2007",5420860,4727104,"2007"
"Uruguay","Ecuador",4202.77606287468,0,"2007",12368000,4727104,"2007"
"Venezuela","Ecuador",1657.06351856764,0,"2007",16853524,4727104,"2007"
"Argentina","Paraguay",1481.30586680423,471,"2007",58722108,10464001,"2007"
"Bolivia","Paraguay",978.129744567879,0,"2007",7586526,10464001,"2007"
"Brazil","Paraguay",1489.69662074046,115,"2007",199752016,10464001,"2007"
"Chile","Paraguay",1812.53392353318,0,"2007",3738547,10464001,"2007"
"Colombia","Paraguay",3415.921941428,0,"2007",26703160,10464001,"2007"
"Ecuador","Paraguay",3250.23740422779,0,"2007",4727104,10464001,"2007"
"Paraguay","Paraguay",0,0,"2007",10464001,10464001,"2007"
"Peru","Paraguay",2313.14659568562,0,"2007",5420860,10464001,"2007"
"Uruguay","Paraguay",1086.56070082819,0,"2007",12368000,10464001,"2007"
"Venezuela","Paraguay",3484.3757151894,0,"2007",16853524,10464001,"2007"
"Argentina","Peru",3042.91337969977,0,"2007",58722108,5420860,"2007"
"Bolivia","Peru",1346.81559926284,0,"2007",7586526,5420860,"2007"
"Brazil","Peru",2335.42519419623,0,"2007",199752016,5420860,"2007"
"Chile","Peru",2907.26314858048,0,"2007",3738547,5420860,"2007"
"Colombia","Peru",1462.40463082501,0,"2007",26703160,5420860,"2007"
"Ecuador","Peru",970.593580094301,0,"2007",4727104,5420860,"2007"
"Paraguay","Peru",2313.14659568562,0,"2007",10464001,5420860,"2007"
"Peru","Peru",0,0,"2007",5420860,5420860,"2007"
"Uruguay","Peru",3235.55515495335,1593,"2007",12368000,5420860,"2007"
"Venezuela","Peru",2027.07639181003,0,"2007",16853524,5420860,"2007"
"Argentina","Uruguay",886.025785928525,0,"2007",58722108,12368000,"2007"
"Bolivia","Uruguay",1988.1166048493,0,"2007",7586526,12368000,"2007"
"Brazil","Uruguay",2459.62642648411,0,"2007",199752016,12368000,"2007"
"Chile","Uruguay",1425.34334919956,0,"2007",3738547,12368000,"2007"
"Colombia","Uruguay",4461.84126189406,0,"2007",26703160,12368000,"2007"
"Ecuador","Uruguay",4202.77606287468,0,"2007",4727104,12368000,"2007"
"Paraguay","Uruguay",1086.56070082819,0,"2007",10464001,12368000,"2007"
"Peru","Uruguay",3235.55515495335,0,"2007",5420860,12368000,"2007"
"Uruguay","Uruguay",0,330,"2007",12368000,12368000,"2007"
"Venezuela","Uruguay",4569.68551328267,0,"2007",16853524,12368000,"2007"
"Argentina","Venezuela",4709.22119899415,1492,"2007",58722108,16853524,"2007"
"Bolivia","Venezuela",2657.95864060761,0,"2007",7586526,16853524,"2007"
"Brazil","Venezuela",2467.66256692768,247299,"2007",199752016,16853524,"2007"
"Chile","Venezuela",4731.36564349597,0,"2007",3738547,16853524,"2007"
"Colombia","Venezuela",840.85503052881,140511,"2007",26703160,16853524,"2007"
"Ecuador","Venezuela",1657.06351856764,0,"2007",4727104,16853524,"2007"
"Paraguay","Venezuela",3484.3757151894,0,"2007",10464001,16853524,"2007"
"Peru","Venezuela",2027.07639181003,0,"2007",5420860,16853524,"2007"
"Uruguay","Venezuela",4569.68551328267,0,"2007",12368000,16853524,"2007"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2007",16853524,16853524,"2007"
"Argentina","Argentina",0,0,"2008",57583120,57583120,"2008"
"Bolivia","Argentina",2056.02752105864,0,"2008",7786802,57583120,"2008"
"Brazil","Argentina",2970.62008811255,0,"2008",202306736,57583120,"2008"
"Chile","Argentina",549.236062178285,0,"2008",3800000,57583120,"2008"
"Colombia","Argentina",4428.06221883752,0,"2008",26877824,57583120,"2008"
"Ecuador","Argentina",3999.3326249303,0,"2008",4892216,57583120,"2008"
"Paraguay","Argentina",1481.30586680423,0,"2008",10561894,57583120,"2008"
"Peru","Argentina",3042.91337969977,0,"2008",5442989,57583120,"2008"
"Uruguay","Argentina",886.025785928525,0,"2008",12657000,57583120,"2008"
"Venezuela","Argentina",4709.22119899415,0,"2008",16987936,57583120,"2008"
"Argentina","Bolivia",2056.02752105864,245,"2008",57583120,7786802,"2008"
"Bolivia","Bolivia",0,0,"2008",7786802,7786802,"2008"
"Brazil","Bolivia",1406.69570016608,1247,"2008",202306736,7786802,"2008"
"Chile","Bolivia",2150.12404536596,0,"2008",3800000,7786802,"2008"
"Colombia","Bolivia",2474.21126193179,0,"2008",26877824,7786802,"2008"
"Ecuador","Bolivia",2272.50983152685,0,"2008",4892216,7786802,"2008"
"Paraguay","Bolivia",978.129744567879,0,"2008",10561894,7786802,"2008"
"Peru","Bolivia",1346.81559926284,0,"2008",5442989,7786802,"2008"
"Uruguay","Bolivia",1988.1166048493,0,"2008",12657000,7786802,"2008"
"Venezuela","Bolivia",2657.95864060761,0,"2008",16987936,7786802,"2008"
"Argentina","Brazil",2970.62008811255,0,"2008",57583120,202306736,"2008"
"Bolivia","Brazil",1406.69570016608,0,"2008",7786802,202306736,"2008"
"Brazil","Brazil",9.50453877449036e-05,0,"2008",202306736,202306736,"2008"
"Chile","Brazil",3263.9546339556,0,"2008",3800000,202306736,"2008"
"Colombia","Brazil",2751.42249501054,0,"2008",26877824,202306736,"2008"
"Ecuador","Brazil",2984.04262936217,0,"2008",4892216,202306736,"2008"
"Paraguay","Brazil",1489.69662074046,0,"2008",10561894,202306736,"2008"
"Peru","Brazil",2335.42519419623,0,"2008",5442989,202306736,"2008"
"Uruguay","Brazil",2459.62642648411,89581,"2008",12657000,202306736,"2008"
"Venezuela","Brazil",2467.66256692768,0,"2008",16987936,202306736,"2008"
"Argentina","Chile",549.236062178285,0,"2008",57583120,3800000,"2008"
"Bolivia","Chile",2150.12404536596,0,"2008",7786802,3800000,"2008"
"Brazil","Chile",3263.9546339556,0,"2008",202306736,3800000,"2008"
"Chile","Chile",0,0,"2008",3800000,3800000,"2008"
"Colombia","Chile",4348.83354270014,0,"2008",26877824,3800000,"2008"
"Ecuador","Chile",3824.43442207705,0,"2008",4892216,3800000,"2008"
"Paraguay","Chile",1812.53392353318,0,"2008",10561894,3800000,"2008"
"Peru","Chile",2907.26314858048,0,"2008",5442989,3800000,"2008"
"Uruguay","Chile",1425.34334919956,0,"2008",12657000,3800000,"2008"
"Venezuela","Chile",4731.36564349597,0,"2008",16987936,3800000,"2008"
"Argentina","Colombia",4428.06221883752,0,"2008",57583120,26877824,"2008"
"Bolivia","Colombia",2474.21126193179,0,"2008",7786802,26877824,"2008"
"Brazil","Colombia",2751.42249501054,0,"2008",202306736,26877824,"2008"
"Chile","Colombia",4348.83354270014,0,"2008",3800000,26877824,"2008"
"Colombia","Colombia",0,0,"2008",26877824,26877824,"2008"
"Ecuador","Colombia",840.344466338468,0,"2008",4892216,26877824,"2008"
"Paraguay","Colombia",3415.921941428,0,"2008",10561894,26877824,"2008"
"Peru","Colombia",1462.40463082501,0,"2008",5442989,26877824,"2008"
"Uruguay","Colombia",4461.84126189406,0,"2008",12657000,26877824,"2008"
"Venezuela","Colombia",840.85503052881,0,"2008",16987936,26877824,"2008"
"Argentina","Ecuador",3999.3326249303,0,"2008",57583120,4892216,"2008"
"Bolivia","Ecuador",2272.50983152685,0,"2008",7786802,4892216,"2008"
"Brazil","Ecuador",2984.04262936217,64,"2008",202306736,4892216,"2008"
"Chile","Ecuador",3824.43442207705,0,"2008",3800000,4892216,"2008"
"Colombia","Ecuador",840.344466338468,0,"2008",26877824,4892216,"2008"
"Ecuador","Ecuador",0,0,"2008",4892216,4892216,"2008"
"Paraguay","Ecuador",3250.23740422779,0,"2008",10561894,4892216,"2008"
"Peru","Ecuador",970.593580094301,0,"2008",5442989,4892216,"2008"
"Uruguay","Ecuador",4202.77606287468,239,"2008",12657000,4892216,"2008"
"Venezuela","Ecuador",1657.06351856764,0,"2008",16987936,4892216,"2008"
"Argentina","Paraguay",1481.30586680423,1785,"2008",57583120,10561894,"2008"
"Bolivia","Paraguay",978.129744567879,0,"2008",7786802,10561894,"2008"
"Brazil","Paraguay",1489.69662074046,0,"2008",202306736,10561894,"2008"
"Chile","Paraguay",1812.53392353318,0,"2008",3800000,10561894,"2008"
"Colombia","Paraguay",3415.921941428,0,"2008",26877824,10561894,"2008"
"Ecuador","Paraguay",3250.23740422779,0,"2008",4892216,10561894,"2008"
"Paraguay","Paraguay",0,0,"2008",10561894,10561894,"2008"
"Peru","Paraguay",2313.14659568562,0,"2008",5442989,10561894,"2008"
"Uruguay","Paraguay",1086.56070082819,171,"2008",12657000,10561894,"2008"
"Venezuela","Paraguay",3484.3757151894,0,"2008",16987936,10561894,"2008"
"Argentina","Peru",3042.91337969977,0,"2008",57583120,5442989,"2008"
"Bolivia","Peru",1346.81559926284,0,"2008",7786802,5442989,"2008"
"Brazil","Peru",2335.42519419623,0,"2008",202306736,5442989,"2008"
"Chile","Peru",2907.26314858048,0,"2008",3800000,5442989,"2008"
"Colombia","Peru",1462.40463082501,45,"2008",26877824,5442989,"2008"
"Ecuador","Peru",970.593580094301,0,"2008",4892216,5442989,"2008"
"Paraguay","Peru",2313.14659568562,0,"2008",10561894,5442989,"2008"
"Peru","Peru",0,0,"2008",5442989,5442989,"2008"
"Uruguay","Peru",3235.55515495335,0,"2008",12657000,5442989,"2008"
"Venezuela","Peru",2027.07639181003,0,"2008",16987936,5442989,"2008"
"Argentina","Uruguay",886.025785928525,0,"2008",57583120,12657000,"2008"
"Bolivia","Uruguay",1988.1166048493,0,"2008",7786802,12657000,"2008"
"Brazil","Uruguay",2459.62642648411,0,"2008",202306736,12657000,"2008"
"Chile","Uruguay",1425.34334919956,0,"2008",3800000,12657000,"2008"
"Colombia","Uruguay",4461.84126189406,0,"2008",26877824,12657000,"2008"
"Ecuador","Uruguay",4202.77606287468,0,"2008",4892216,12657000,"2008"
"Paraguay","Uruguay",1086.56070082819,0,"2008",10561894,12657000,"2008"
"Peru","Uruguay",3235.55515495335,0,"2008",5442989,12657000,"2008"
"Uruguay","Uruguay",0,0,"2008",12657000,12657000,"2008"
"Venezuela","Uruguay",4569.68551328267,0,"2008",16987936,12657000,"2008"
"Argentina","Venezuela",4709.22119899415,10,"2008",57583120,16987936,"2008"
"Bolivia","Venezuela",2657.95864060761,0,"2008",7786802,16987936,"2008"
"Brazil","Venezuela",2467.66256692768,304690,"2008",202306736,16987936,"2008"
"Chile","Venezuela",4731.36564349597,0,"2008",3800000,16987936,"2008"
"Colombia","Venezuela",840.85503052881,9878,"2008",26877824,16987936,"2008"
"Ecuador","Venezuela",1657.06351856764,0,"2008",4892216,16987936,"2008"
"Paraguay","Venezuela",3484.3757151894,0,"2008",10561894,16987936,"2008"
"Peru","Venezuela",2027.07639181003,0,"2008",5442989,16987936,"2008"
"Uruguay","Venezuela",4569.68551328267,1500,"2008",12657000,16987936,"2008"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2008",16987936,16987936,"2008"
"Argentina","Argentina",0,0,"2009",54463872,54463872,"2009"
"Bolivia","Argentina",2056.02752105864,0,"2009",7985230,54463872,"2009"
"Brazil","Argentina",2970.62008811255,0,"2009",205307954,54463872,"2009"
"Chile","Argentina",549.236062178285,0,"2009",3850000,54463872,"2009"
"Colombia","Argentina",4428.06221883752,0,"2009",26431640,54463872,"2009"
"Ecuador","Argentina",3999.3326249303,0,"2009",5194725,54463872,"2009"
"Paraguay","Argentina",1481.30586680423,0,"2009",11643386,54463872,"2009"
"Peru","Argentina",3042.91337969977,0,"2009",5459435,54463872,"2009"
"Uruguay","Argentina",886.025785928525,0,"2009",12490000,54463872,"2009"
"Venezuela","Argentina",4709.22119899415,0,"2009",17000000,54463872,"2009"
"Argentina","Bolivia",2056.02752105864,284,"2009",54463872,7985230,"2009"
"Bolivia","Bolivia",0,0,"2009",7985230,7985230,"2009"
"Brazil","Bolivia",1406.69570016608,0,"2009",205307954,7985230,"2009"
"Chile","Bolivia",2150.12404536596,0,"2009",3850000,7985230,"2009"
"Colombia","Bolivia",2474.21126193179,0,"2009",26431640,7985230,"2009"
"Ecuador","Bolivia",2272.50983152685,0,"2009",5194725,7985230,"2009"
"Paraguay","Bolivia",978.129744567879,0,"2009",11643386,7985230,"2009"
"Peru","Bolivia",1346.81559926284,2,"2009",5459435,7985230,"2009"
"Uruguay","Bolivia",1988.1166048493,0,"2009",12490000,7985230,"2009"
"Venezuela","Bolivia",2657.95864060761,0,"2009",17000000,7985230,"2009"
"Argentina","Brazil",2970.62008811255,213,"2009",54463872,205307954,"2009"
"Bolivia","Brazil",1406.69570016608,0,"2009",7985230,205307954,"2009"
"Brazil","Brazil",9.50453877449036e-05,0,"2009",205307954,205307954,"2009"
"Chile","Brazil",3263.9546339556,0,"2009",3850000,205307954,"2009"
"Colombia","Brazil",2751.42249501054,0,"2009",26431640,205307954,"2009"
"Ecuador","Brazil",2984.04262936217,0,"2009",5194725,205307954,"2009"
"Paraguay","Brazil",1489.69662074046,0,"2009",11643386,205307954,"2009"
"Peru","Brazil",2335.42519419623,0,"2009",5459435,205307954,"2009"
"Uruguay","Brazil",2459.62642648411,54063,"2009",12490000,205307954,"2009"
"Venezuela","Brazil",2467.66256692768,0,"2009",17000000,205307954,"2009"
"Argentina","Chile",549.236062178285,0,"2009",54463872,3850000,"2009"
"Bolivia","Chile",2150.12404536596,0,"2009",7985230,3850000,"2009"
"Brazil","Chile",3263.9546339556,0,"2009",205307954,3850000,"2009"
"Chile","Chile",0,0,"2009",3850000,3850000,"2009"
"Colombia","Chile",4348.83354270014,0,"2009",26431640,3850000,"2009"
"Ecuador","Chile",3824.43442207705,0,"2009",5194725,3850000,"2009"
"Paraguay","Chile",1812.53392353318,0,"2009",11643386,3850000,"2009"
"Peru","Chile",2907.26314858048,0,"2009",5459435,3850000,"2009"
"Uruguay","Chile",1425.34334919956,0,"2009",12490000,3850000,"2009"
"Venezuela","Chile",4731.36564349597,0,"2009",17000000,3850000,"2009"
"Argentina","Colombia",4428.06221883752,263,"2009",54463872,26431640,"2009"
"Bolivia","Colombia",2474.21126193179,0,"2009",7985230,26431640,"2009"
"Brazil","Colombia",2751.42249501054,0,"2009",205307954,26431640,"2009"
"Chile","Colombia",4348.83354270014,0,"2009",3850000,26431640,"2009"
"Colombia","Colombia",0,0,"2009",26431640,26431640,"2009"
"Ecuador","Colombia",840.344466338468,0,"2009",5194725,26431640,"2009"
"Paraguay","Colombia",3415.921941428,0,"2009",11643386,26431640,"2009"
"Peru","Colombia",1462.40463082501,0,"2009",5459435,26431640,"2009"
"Uruguay","Colombia",4461.84126189406,0,"2009",12490000,26431640,"2009"
"Venezuela","Colombia",840.85503052881,0,"2009",17000000,26431640,"2009"
"Argentina","Ecuador",3999.3326249303,0,"2009",54463872,5194725,"2009"
"Bolivia","Ecuador",2272.50983152685,0,"2009",7985230,5194725,"2009"
"Brazil","Ecuador",2984.04262936217,0,"2009",205307954,5194725,"2009"
"Chile","Ecuador",3824.43442207705,0,"2009",3850000,5194725,"2009"
"Colombia","Ecuador",840.344466338468,0,"2009",26431640,5194725,"2009"
"Ecuador","Ecuador",0,0,"2009",5194725,5194725,"2009"
"Paraguay","Ecuador",3250.23740422779,0,"2009",11643386,5194725,"2009"
"Peru","Ecuador",970.593580094301,0,"2009",5459435,5194725,"2009"
"Uruguay","Ecuador",4202.77606287468,0,"2009",12490000,5194725,"2009"
"Venezuela","Ecuador",1657.06351856764,0,"2009",17000000,5194725,"2009"
"Argentina","Paraguay",1481.30586680423,2685,"2009",54463872,11643386,"2009"
"Bolivia","Paraguay",978.129744567879,0,"2009",7985230,11643386,"2009"
"Brazil","Paraguay",1489.69662074046,0,"2009",205307954,11643386,"2009"
"Chile","Paraguay",1812.53392353318,0,"2009",3850000,11643386,"2009"
"Colombia","Paraguay",3415.921941428,0,"2009",26431640,11643386,"2009"
"Ecuador","Paraguay",3250.23740422779,0,"2009",5194725,11643386,"2009"
"Paraguay","Paraguay",0,0,"2009",11643386,11643386,"2009"
"Peru","Paraguay",2313.14659568562,0,"2009",5459435,11643386,"2009"
"Uruguay","Paraguay",1086.56070082819,3101,"2009",12490000,11643386,"2009"
"Venezuela","Paraguay",3484.3757151894,0,"2009",17000000,11643386,"2009"
"Argentina","Peru",3042.91337969977,0,"2009",54463872,5459435,"2009"
"Bolivia","Peru",1346.81559926284,0,"2009",7985230,5459435,"2009"
"Brazil","Peru",2335.42519419623,0,"2009",205307954,5459435,"2009"
"Chile","Peru",2907.26314858048,0,"2009",3850000,5459435,"2009"
"Colombia","Peru",1462.40463082501,45,"2009",26431640,5459435,"2009"
"Ecuador","Peru",970.593580094301,0,"2009",5194725,5459435,"2009"
"Paraguay","Peru",2313.14659568562,0,"2009",11643386,5459435,"2009"
"Peru","Peru",0,0,"2009",5459435,5459435,"2009"
"Uruguay","Peru",3235.55515495335,0,"2009",12490000,5459435,"2009"
"Venezuela","Peru",2027.07639181003,0,"2009",17000000,5459435,"2009"
"Argentina","Uruguay",886.025785928525,0,"2009",54463872,12490000,"2009"
"Bolivia","Uruguay",1988.1166048493,0,"2009",7985230,12490000,"2009"
"Brazil","Uruguay",2459.62642648411,0,"2009",205307954,12490000,"2009"
"Chile","Uruguay",1425.34334919956,0,"2009",3850000,12490000,"2009"
"Colombia","Uruguay",4461.84126189406,0,"2009",26431640,12490000,"2009"
"Ecuador","Uruguay",4202.77606287468,0,"2009",5194725,12490000,"2009"
"Paraguay","Uruguay",1086.56070082819,0,"2009",11643386,12490000,"2009"
"Peru","Uruguay",3235.55515495335,0,"2009",5459435,12490000,"2009"
"Uruguay","Uruguay",0,0,"2009",12490000,12490000,"2009"
"Venezuela","Uruguay",4569.68551328267,0,"2009",17000000,12490000,"2009"
"Argentina","Venezuela",4709.22119899415,0,"2009",54463872,17000000,"2009"
"Bolivia","Venezuela",2657.95864060761,0,"2009",7985230,17000000,"2009"
"Brazil","Venezuela",2467.66256692768,417531,"2009",205307954,17000000,"2009"
"Chile","Venezuela",4731.36564349597,0,"2009",3850000,17000000,"2009"
"Colombia","Venezuela",840.85503052881,5722,"2009",26431640,17000000,"2009"
"Ecuador","Venezuela",1657.06351856764,0,"2009",5194725,17000000,"2009"
"Paraguay","Venezuela",3484.3757151894,0,"2009",11643386,17000000,"2009"
"Peru","Venezuela",2027.07639181003,0,"2009",5459435,17000000,"2009"
"Uruguay","Venezuela",4569.68551328267,0,"2009",12490000,17000000,"2009"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2009",17000000,17000000,"2009"
"Argentina","Argentina",0,0,"2010",48949744,48949744,"2010"
"Bolivia","Argentina",2056.02752105864,0,"2010",8189786,48949744,"2010"
"Brazil","Argentina",2970.62008811255,0,"2010",209541109,48949744,"2010"
"Chile","Argentina",549.236062178285,0,"2010",3830000,48949744,"2010"
"Colombia","Argentina",4428.06221883752,0,"2010",27329066,48949744,"2010"
"Ecuador","Argentina",3999.3326249303,0,"2010",5253536,48949744,"2010"
"Paraguay","Argentina",1481.30586680423,15,"2010",12305442,48949744,"2010"
"Peru","Argentina",3042.91337969977,0,"2010",5520200,48949744,"2010"
"Uruguay","Argentina",886.025785928525,1,"2010",11800000,48949744,"2010"
"Venezuela","Argentina",4709.22119899415,0,"2010",14134039,48949744,"2010"
"Argentina","Bolivia",2056.02752105864,161,"2010",48949744,8189786,"2010"
"Bolivia","Bolivia",0,0,"2010",8189786,8189786,"2010"
"Brazil","Bolivia",1406.69570016608,311,"2010",209541109,8189786,"2010"
"Chile","Bolivia",2150.12404536596,0,"2010",3830000,8189786,"2010"
"Colombia","Bolivia",2474.21126193179,0,"2010",27329066,8189786,"2010"
"Ecuador","Bolivia",2272.50983152685,0,"2010",5253536,8189786,"2010"
"Paraguay","Bolivia",978.129744567879,26,"2010",12305442,8189786,"2010"
"Peru","Bolivia",1346.81559926284,1,"2010",5520200,8189786,"2010"
"Uruguay","Bolivia",1988.1166048493,0,"2010",11800000,8189786,"2010"
"Venezuela","Bolivia",2657.95864060761,0,"2010",14134039,8189786,"2010"
"Argentina","Brazil",2970.62008811255,108,"2010",48949744,209541109,"2010"
"Bolivia","Brazil",1406.69570016608,0,"2010",8189786,209541109,"2010"
"Brazil","Brazil",9.50453877449036e-05,0,"2010",209541109,209541109,"2010"
"Chile","Brazil",3263.9546339556,0,"2010",3830000,209541109,"2010"
"Colombia","Brazil",2751.42249501054,0,"2010",27329066,209541109,"2010"
"Ecuador","Brazil",2984.04262936217,0,"2010",5253536,209541109,"2010"
"Paraguay","Brazil",1489.69662074046,0,"2010",12305442,209541109,"2010"
"Peru","Brazil",2335.42519419623,0,"2010",5520200,209541109,"2010"
"Uruguay","Brazil",2459.62642648411,6770,"2010",11800000,209541109,"2010"
"Venezuela","Brazil",2467.66256692768,0,"2010",14134039,209541109,"2010"
"Argentina","Chile",549.236062178285,0,"2010",48949744,3830000,"2010"
"Bolivia","Chile",2150.12404536596,0,"2010",8189786,3830000,"2010"
"Brazil","Chile",3263.9546339556,0,"2010",209541109,3830000,"2010"
"Chile","Chile",0,0,"2010",3830000,3830000,"2010"
"Colombia","Chile",4348.83354270014,0,"2010",27329066,3830000,"2010"
"Ecuador","Chile",3824.43442207705,0,"2010",5253536,3830000,"2010"
"Paraguay","Chile",1812.53392353318,0,"2010",12305442,3830000,"2010"
"Peru","Chile",2907.26314858048,0,"2010",5520200,3830000,"2010"
"Uruguay","Chile",1425.34334919956,0,"2010",11800000,3830000,"2010"
"Venezuela","Chile",4731.36564349597,0,"2010",14134039,3830000,"2010"
"Argentina","Colombia",4428.06221883752,42,"2010",48949744,27329066,"2010"
"Bolivia","Colombia",2474.21126193179,0,"2010",8189786,27329066,"2010"
"Brazil","Colombia",2751.42249501054,0,"2010",209541109,27329066,"2010"
"Chile","Colombia",4348.83354270014,0,"2010",3830000,27329066,"2010"
"Colombia","Colombia",0,0,"2010",27329066,27329066,"2010"
"Ecuador","Colombia",840.344466338468,0,"2010",5253536,27329066,"2010"
"Paraguay","Colombia",3415.921941428,0,"2010",12305442,27329066,"2010"
"Peru","Colombia",1462.40463082501,0,"2010",5520200,27329066,"2010"
"Uruguay","Colombia",4461.84126189406,0,"2010",11800000,27329066,"2010"
"Venezuela","Colombia",840.85503052881,0,"2010",14134039,27329066,"2010"
"Argentina","Ecuador",3999.3326249303,0,"2010",48949744,5253536,"2010"
"Bolivia","Ecuador",2272.50983152685,0,"2010",8189786,5253536,"2010"
"Brazil","Ecuador",2984.04262936217,0,"2010",209541109,5253536,"2010"
"Chile","Ecuador",3824.43442207705,0,"2010",3830000,5253536,"2010"
"Colombia","Ecuador",840.344466338468,0,"2010",27329066,5253536,"2010"
"Ecuador","Ecuador",0,0,"2010",5253536,5253536,"2010"
"Paraguay","Ecuador",3250.23740422779,0,"2010",12305442,5253536,"2010"
"Peru","Ecuador",970.593580094301,0,"2010",5520200,5253536,"2010"
"Uruguay","Ecuador",4202.77606287468,0,"2010",11800000,5253536,"2010"
"Venezuela","Ecuador",1657.06351856764,0,"2010",14134039,5253536,"2010"
"Argentina","Paraguay",1481.30586680423,907,"2010",48949744,12305442,"2010"
"Bolivia","Paraguay",978.129744567879,0,"2010",8189786,12305442,"2010"
"Brazil","Paraguay",1489.69662074046,0,"2010",209541109,12305442,"2010"
"Chile","Paraguay",1812.53392353318,0,"2010",3830000,12305442,"2010"
"Colombia","Paraguay",3415.921941428,0,"2010",27329066,12305442,"2010"
"Ecuador","Paraguay",3250.23740422779,0,"2010",5253536,12305442,"2010"
"Paraguay","Paraguay",0,0,"2010",12305442,12305442,"2010"
"Peru","Paraguay",2313.14659568562,0,"2010",5520200,12305442,"2010"
"Uruguay","Paraguay",1086.56070082819,171,"2010",11800000,12305442,"2010"
"Venezuela","Paraguay",3484.3757151894,0,"2010",14134039,12305442,"2010"
"Argentina","Peru",3042.91337969977,0,"2010",48949744,5520200,"2010"
"Bolivia","Peru",1346.81559926284,0,"2010",8189786,5520200,"2010"
"Brazil","Peru",2335.42519419623,0,"2010",209541109,5520200,"2010"
"Chile","Peru",2907.26314858048,0,"2010",3830000,5520200,"2010"
"Colombia","Peru",1462.40463082501,125,"2010",27329066,5520200,"2010"
"Ecuador","Peru",970.593580094301,0,"2010",5253536,5520200,"2010"
"Paraguay","Peru",2313.14659568562,0,"2010",12305442,5520200,"2010"
"Peru","Peru",0,0,"2010",5520200,5520200,"2010"
"Uruguay","Peru",3235.55515495335,0,"2010",11800000,5520200,"2010"
"Venezuela","Peru",2027.07639181003,0,"2010",14134039,5520200,"2010"
"Argentina","Uruguay",886.025785928525,0,"2010",48949744,11800000,"2010"
"Bolivia","Uruguay",1988.1166048493,0,"2010",8189786,11800000,"2010"
"Brazil","Uruguay",2459.62642648411,0,"2010",209541109,11800000,"2010"
"Chile","Uruguay",1425.34334919956,0,"2010",3830000,11800000,"2010"
"Colombia","Uruguay",4461.84126189406,0,"2010",27329066,11800000,"2010"
"Ecuador","Uruguay",4202.77606287468,0,"2010",5253536,11800000,"2010"
"Paraguay","Uruguay",1086.56070082819,0,"2010",12305442,11800000,"2010"
"Peru","Uruguay",3235.55515495335,0,"2010",5520200,11800000,"2010"
"Uruguay","Uruguay",0,0,"2010",11800000,11800000,"2010"
"Venezuela","Uruguay",4569.68551328267,0,"2010",14134039,11800000,"2010"
"Argentina","Venezuela",4709.22119899415,0,"2010",48949744,14134039,"2010"
"Bolivia","Venezuela",2657.95864060761,0,"2010",8189786,14134039,"2010"
"Brazil","Venezuela",2467.66256692768,870973,"2010",209541109,14134039,"2010"
"Chile","Venezuela",4731.36564349597,0,"2010",3830000,14134039,"2010"
"Colombia","Venezuela",840.85503052881,31,"2010",27329066,14134039,"2010"
"Ecuador","Venezuela",1657.06351856764,0,"2010",5253536,14134039,"2010"
"Paraguay","Venezuela",3484.3757151894,0,"2010",12305442,14134039,"2010"
"Peru","Venezuela",2027.07639181003,0,"2010",5520200,14134039,"2010"
"Uruguay","Venezuela",4569.68551328267,0,"2010",11800000,14134039,"2010"
"Venezuela","Venezuela",9.50453877449036e-05,0,"2010",14134039,14134039,"2010"
"Argentina","Argentina",0,0,"2011",47972660,47972660,"2011"
"Bolivia","Argentina",2056.02752105864,0,"2011",8400439,47972660,"2011"
"Brazil","Argentina",2970.62008811255,0,"2011",212815311,47972660,"2011"
"Chile","Argentina",549.236062178285,90,"2011",3758547,47972660,"2011"
"Colombia","Argentina",4428.06221883752,0,"2011",25156068,47972660,"2011"
"Ecuador","Argentina",3999.3326249303,0,"2011",5358904,47972660,"2011"
"Paraguay","Argentina",1481.30586680423,0,"2011",12437120,47972660,"2011"
"Peru","Argentina",3042.91337969977,0,"2011",5689173,47972660,"2011"
"Uruguay","Argentina",886.025785928525,611,"2011",11808000,47972660,"2011"
"Venezuela","Argentina",4709.22119899415,0,"2011",14334094,47972660,"2011"
"Argentina","Bolivia",2056.02752105864,71,"2011",47972660,8400439,"2011"
"Bolivia","Bolivia",0,0,"2011",8400439,8400439,"2011"
"Brazil","Bolivia",1406.69570016608,0,"2011",212815311,8400439,"2011"
"Chile","Bolivia",2150.12404536596,0,"2011",3758547,8400439,"2011"
"Colombia","Bolivia",2474.21126193179,0,"2011",25156068,8400439,"2011"
