state	c_allTransitions[1]
9.383E7	28.0
9.384E7	24.0
9.385E7	26.0
9.386E7	26.0
9.387E7	31.0
9.388E7	26.0
9.389E7	28.0
9.39E7	28.0
9.391E7	29.0
9.392E7	32.0
9.393E7	32.0
9.394E7	28.0
9.395E7	26.0
9.396E7	29.0
9.397E7	26.0
9.398E7	28.0
9.399E7	28.0
9.4E7	35.0
9.401E7	26.0
9.402E7	27.0
9.403E7	29.0
9.404E7	28.0
9.405E7	27.0
9.406E7	28.0
9.407E7	26.0
9.408E7	24.0
9.409E7	27.0
9.41E7	24.0
9.411E7	25.0
9.412E7	25.0
9.413E7	25.0
9.414E7	23.0
9.415E7	25.0
9.416E7	23.0
9.417E7	27.0
9.418E7	26.0
9.419E7	25.0
9.42E7	28.0
9.421E7	25.0
9.422E7	26.0
9.423E7	26.0
9.424E7	26.0
9.425E7	28.0
9.426E7	28.0
9.427E7	26.0
9.428E7	26.0
9.429E7	26.0
9.43E7	26.0
9.431E7	27.0
9.432E7	26.0
9.433E7	25.0
9.434E7	26.0
9.435E7	31.0
9.436E7	26.0
9.437E7	29.0
9.438E7	34.0
9.439E7	28.0
9.44E7	26.0
9.441E7	30.0
9.442E7	28.0
9.443E7	27.0
9.444E7	28.0
9.445E7	29.0
9.446E7	26.0
9.447E7	26.0
9.448E7	28.0
9.449E7	24.0
9.45E7	28.0
9.451E7	30.0
9.452E7	25.0
9.453E7	27.0
9.454E7	25.0
9.455E7	27.0
9.456E7	26.0
9.457E7	25.0
9.458E7	28.0
9.459E7	24.0
9.46E7	27.0
9.461E7	24.0
9.462E7	24.0
9.463E7	24.0
9.464E7	27.0
9.465E7	27.0
9.466E7	26.0
9.467E7	24.0
9.468E7	24.0
9.469E7	25.0
9.47E7	24.0
9.471E7	27.0
9.472E7	26.0
9.473E7	24.0
9.474E7	25.0
9.475E7	27.0
9.476E7	26.0
9.477E7	25.0
9.478E7	26.0
9.479E7	26.0
9.48E7	29.0
9.481E7	26.0
9.482E7	27.0
9.483E7	26.0
9.484E7	26.0
9.485E7	31.0
9.486E7	25.0
9.487E7	24.0
9.488E7	26.0
9.489E7	27.0
9.49E7	25.0
9.491E7	27.0
9.492E7	27.0
9.493E7	24.0
9.494E7	27.0
9.495E7	24.0
9.496E7	26.0
9.497E7	28.0
9.498E7	26.0
9.499E7	25.0
9.5E7	24.0
9.501E7	27.0
9.502E7	25.0
9.503E7	26.0
9.504E7	24.0
9.505E7	26.0
9.506E7	23.0
9.507E7	27.0
9.508E7	29.0
9.509E7	24.0
9.51E7	27.0
9.511E7	28.0
9.512E7	26.0
9.513E7	25.0
9.514E7	27.0
9.515E7	24.0
9.516E7	30.0
9.517E7	27.0
9.518E7	28.0
9.519E7	30.0
9.52E7	30.0
9.521E7	31.0
9.522E7	24.0
9.523E7	28.0
9.524E7	26.0
9.525E7	29.0
9.526E7	27.0
9.527E7	27.0
9.528E7	30.0
9.529E7	26.0
9.53E7	25.0
9.531E7	27.0
9.532E7	25.0
9.533E7	25.0
9.534E7	26.0
9.535E7	27.0
9.536E7	28.0
9.537E7	26.0
9.538E7	29.0
9.539E7	29.0
9.54E7	25.0
9.541E7	27.0
9.542E7	26.0
9.543E7	28.0
9.544E7	26.0
9.545E7	25.0
9.546E7	24.0
9.547E7	28.0
9.548E7	25.0
9.549E7	29.0
9.55E7	27.0
9.551E7	32.0
9.552E7	25.0
9.553E7	28.0
9.554E7	30.0
9.555E7	26.0
9.556E7	26.0
9.557E7	28.0
9.558E7	25.0
9.559E7	25.0
9.56E7	27.0
9.561E7	31.0
9.562E7	28.0
9.563E7	32.0
9.564E7	30.0
9.565E7	28.0
9.566E7	31.0
9.567E7	28.0
9.568E7	30.0
9.569E7	26.0
9.57E7	27.0
9.571E7	26.0
9.572E7	29.0
9.573E7	28.0
9.574E7	28.0
9.575E7	28.0
9.576E7	26.0
9.577E7	26.0
9.578E7	24.0
9.579E7	27.0
9.58E7	24.0
9.581E7	26.0
9.582E7	27.0
9.583E7	25.0
9.584E7	26.0
9.585E7	26.0
9.586E7	28.0
9.587E7	30.0
9.588E7	24.0
9.589E7	28.0
9.59E7	28.0
9.591E7	26.0
9.592E7	27.0
9.593E7	26.0
9.594E7	32.0
9.595E7	25.0
9.596E7	28.0
9.597E7	28.0
9.598E7	26.0
9.599E7	27.0
9.6E7	29.0
9.601E7	28.0
9.602E7	26.0
9.603E7	25.0
9.604E7	26.0
9.605E7	25.0
9.606E7	27.0
9.607E7	26.0
9.608E7	26.0
9.609E7	23.0
9.61E7	25.0
9.611E7	27.0
9.612E7	26.0
9.613E7	25.0
9.614E7	25.0
9.615E7	25.0
9.616E7	27.0
9.617E7	26.0
9.618E7	24.0
9.619E7	26.0
9.62E7	31.0
9.621E7	28.0
9.622E7	28.0
9.623E7	28.0
9.624E7	23.0
9.625E7	28.0
9.626E7	25.0
9.627E7	24.0
9.628E7	25.0
9.629E7	25.0
9.63E7	29.0
9.631E7	27.0
9.632E7	27.0
9.633E7	30.0
9.634E7	28.0
9.635E7	30.0
9.636E7	27.0
9.637E7	26.0
9.638E7	26.0
9.639E7	25.0
9.64E7	25.0
9.641E7	25.0
9.642E7	25.0
9.643E7	25.0
9.644E7	30.0
9.645E7	24.0
9.646E7	25.0
9.647E7	24.0
9.648E7	32.0
9.649E7	26.0
9.65E7	28.0
9.651E7	31.0
9.652E7	26.0
9.653E7	25.0
9.654E7	25.0
9.655E7	26.0
9.656E7	25.0
9.657E7	27.0
9.658E7	24.0
9.659E7	26.0
9.66E7	25.0
9.661E7	25.0
9.662E7	29.0
9.663E7	26.0
9.664E7	29.0
9.665E7	26.0
9.666E7	26.0
9.667E7	25.0
9.668E7	23.0
9.669E7	24.0
9.67E7	25.0
9.671E7	27.0
9.672E7	28.0
9.673E7	27.0
9.674E7	29.0
9.675E7	28.0
9.676E7	26.0
9.677E7	27.0
9.678E7	26.0
9.679E7	27.0
9.68E7	26.0
9.681E7	26.0
9.682E7	26.0
9.683E7	29.0
9.684E7	27.0
9.685E7	24.0
9.686E7	27.0
9.687E7	25.0
9.688E7	29.0
9.689E7	27.0
9.69E7	29.0
9.691E7	25.0
9.692E7	23.0
9.693E7	25.0
9.694E7	26.0
9.695E7	28.0
9.696E7	31.0
9.697E7	29.0
9.698E7	31.0
9.699E7	27.0
9.7E7	25.0
9.701E7	28.0
9.702E7	25.0
9.703E7	25.0
9.704E7	27.0
9.705E7	27.0
9.706E7	27.0
9.707E7	26.0
9.708E7	28.0
9.709E7	24.0
9.71E7	24.0
9.711E7	26.0
9.712E7	24.0
9.713E7	27.0
9.714E7	30.0
9.715E7	28.0
9.716E7	25.0
9.717E7	26.0
9.718E7	25.0
9.719E7	28.0
9.72E7	27.0
9.721E7	26.0
9.722E7	30.0
9.723E7	25.0
9.724E7	24.0
9.725E7	24.0
9.726E7	24.0
9.727E7	24.0
9.728E7	27.0
9.729E7	28.0
9.73E7	29.0
9.731E7	27.0
9.732E7	27.0
9.733E7	27.0
9.734E7	27.0
9.735E7	27.0
9.736E7	28.0
9.737E7	29.0
9.738E7	25.0
9.739E7	26.0
9.74E7	25.0
9.741E7	26.0
9.742E7	24.0
9.743E7	25.0
9.744E7	23.0
9.745E7	25.0
9.746E7	26.0
9.747E7	27.0
9.748E7	24.0
9.749E7	29.0
9.75E7	25.0
9.751E7	25.0
9.752E7	25.0
9.753E7	24.0
9.754E7	27.0
9.755E7	23.0
9.756E7	25.0
9.757E7	28.0
9.758E7	25.0
9.759E7	29.0
9.76E7	26.0
9.761E7	25.0
9.762E7	24.0
9.763E7	27.0
9.764E7	26.0
9.765E7	27.0
9.766E7	28.0
9.767E7	23.0
9.768E7	29.0
9.769E7	27.0
9.77E7	27.0
9.771E7	27.0
9.772E7	27.0
9.773E7	25.0
9.774E7	24.0
9.775E7	25.0
9.776E7	27.0
9.777E7	28.0
9.778E7	27.0
9.779E7	25.0
9.78E7	26.0
9.781E7	31.0
9.782E7	25.0
9.783E7	28.0
9.784E7	29.0
9.785E7	30.0
9.786E7	23.0
9.787E7	27.0
9.788E7	25.0
9.789E7	23.0
9.79E7	26.0
9.791E7	26.0
9.792E7	25.0
9.793E7	24.0
9.794E7	24.0
9.795E7	25.0
9.796E7	27.0
9.797E7	25.0
9.798E7	27.0
9.799E7	27.0
9.8E7	26.0
9.801E7	25.0
9.802E7	32.0
9.803E7	27.0
9.804E7	26.0
9.805E7	25.0
9.806E7	30.0
9.807E7	28.0
9.808E7	26.0
9.809E7	25.0
9.81E7	28.0
9.811E7	26.0
9.812E7	27.0
9.813E7	28.0
9.814E7	23.0
9.815E7	24.0
9.816E7	25.0
9.817E7	31.0
9.818E7	24.0
9.819E7	26.0
9.82E7	28.0
9.821E7	27.0
9.822E7	26.0
9.823E7	26.0
9.824E7	26.0
9.825E7	26.0
9.826E7	23.0
9.827E7	25.0
9.828E7	25.0
9.829E7	23.0
9.83E7	24.0
9.831E7	25.0
9.832E7	24.0
9.833E7	26.0
9.834E7	26.0
9.835E7	26.0
9.836E7	25.0
9.837E7	24.0
9.838E7	26.0
9.839E7	23.0
9.84E7	26.0
9.841E7	26.0
9.842E7	27.0
9.843E7	27.0
9.844E7	26.0
9.845E7	28.0
9.846E7	25.0
9.847E7	26.0
9.848E7	26.0
9.849E7	30.0
9.85E7	24.0
9.851E7	28.0
9.852E7	25.0
9.853E7	25.0
9.854E7	28.0
9.855E7	28.0
9.856E7	24.0
9.857E7	26.0
9.858E7	26.0
9.859E7	25.0
9.86E7	24.0
9.861E7	24.0
9.862E7	29.0
9.863E7	28.0
9.864E7	29.0
9.865E7	29.0
9.866E7	26.0
9.867E7	27.0
9.868E7	31.0
9.869E7	25.0
9.87E7	26.0
9.871E7	24.0
9.872E7	24.0
9.873E7	25.0
9.874E7	26.0
9.875E7	24.0
9.876E7	25.0
9.877E7	25.0
9.878E7	26.0
9.879E7	23.0
9.88E7	27.0
9.881E7	25.0
9.882E7	24.0
9.883E7	25.0
9.884E7	23.0
9.885E7	28.0
9.886E7	25.0
9.887E7	25.0
9.888E7	26.0
9.889E7	26.0
9.89E7	29.0
9.891E7	29.0
9.892E7	30.0
9.893E7	24.0
9.894E7	26.0
9.895E7	25.0
9.896E7	26.0
9.897E7	26.0
9.898E7	24.0
9.899E7	25.0
9.9E7	24.0
9.901E7	27.0
9.902E7	25.0
9.903E7	25.0
9.904E7	28.0
9.905E7	30.0
9.906E7	23.0
9.907E7	27.0
9.908E7	30.0
9.909E7	27.0
9.91E7	24.0
9.911E7	28.0
9.912E7	26.0
9.913E7	30.0
9.914E7	25.0
9.915E7	25.0
9.916E7	29.0
9.917E7	28.0
9.918E7	26.0
9.919E7	26.0
9.92E7	28.0
9.921E7	27.0
9.922E7	26.0
9.923E7	27.0
9.924E7	24.0
9.925E7	28.0
9.926E7	27.0
9.927E7	25.0
9.928E7	24.0
9.929E7	28.0
9.93E7	26.0
9.931E7	25.0
9.932E7	24.0
9.933E7	28.0
9.934E7	24.0
9.935E7	24.0
9.936E7	25.0
9.937E7	25.0
9.938E7	25.0
9.939E7	26.0
9.94E7	24.0
9.941E7	27.0
9.942E7	30.0
9.943E7	23.0
9.944E7	25.0
9.945E7	25.0
9.946E7	26.0
9.947E7	23.0
9.948E7	26.0
9.949E7	25.0
9.95E7	25.0
9.951E7	24.0
9.952E7	25.0
9.953E7	28.0
9.954E7	24.0
9.955E7	26.0
9.956E7	31.0
9.957E7	25.0
9.958E7	27.0
9.959E7	30.0
9.96E7	25.0
9.961E7	27.0
9.962E7	24.0
9.963E7	25.0
9.964E7	25.0
9.965E7	26.0
9.966E7	30.0
9.967E7	28.0
9.968E7	25.0
9.969E7	27.0
9.97E7	24.0
9.971E7	26.0
9.972E7	27.0
9.973E7	25.0
9.974E7	24.0
9.975E7	28.0
9.976E7	27.0
9.977E7	25.0
9.978E7	29.0
9.979E7	34.0
9.98E7	26.0
9.981E7	24.0
9.982E7	23.0
9.983E7	25.0
9.984E7	26.0
9.985E7	23.0
9.986E7	27.0
9.987E7	26.0
9.988E7	27.0
9.989E7	25.0
9.99E7	30.0
9.991E7	24.0
9.992E7	27.0
9.993E7	30.0
9.994E7	25.0
9.995E7	32.0
9.996E7	29.0
9.997E7	26.0
9.998E7	25.0
9.999E7	26.0
1.0E8	23.0
